name,unified_sutra_code,sutra_code,sutra_name,due_reel_count,existed_reel_count,start_volume,start_page,end_volume,end_page,remark
ZH_1353,UN_11171,ZH_1353,觀自在菩薩如意輪念誦儀軌,1,1,65,793,65,799,
ZH_1354,UN_11172,ZH_1354,觀自在如意輪菩薩念誦法,1,1,65,800,65,802,
ZH_1355,UN_1181,ZH_1355,大虛空藏菩薩念誦法,1,1,65,803,65,806,
ZH_1356,UN_1054,ZH_1356,瑜伽蓮華部念誦法,1,1,65,807,65,811,
ZH_1357,UN_1251,ZH_1357,甘露軍荼利菩薩供養念誦成就儀軌,1,1,65,812,65,823,
ZH_1358,UN_1053,ZH_1358,聖觀自在菩薩心真言瑜伽觀行儀軌,1,1,65,824,65,827,
ZH_1359,UN_1135,ZH_1359,金剛頂經多羅菩薩念誦法,1,1,65,828,65,833,
ZH_1360,UN_1041,ZH_1360,大方廣佛華嚴經入法界品四十二字觀門,1,1,65,834,65,837,
ZH_1361,UN_1235,ZH_1361,大聖文殊師利菩薩讚佛法身禮並序,1,1,65,838,65,840,
ZH_1362,UN_932,ZH_1362,受菩提心戒儀,1,1,65,841,65,843,
ZH_1363,UN_897,ZH_1363,金剛頂瑜伽三十七尊禮,1,1,65,844,65,846,
ZH_1364,UN_896,ZH_1364,金剛頂經金剛界大道場毗盧遮那如來自受用身內證智眷屬法身異名佛最上乘秘密三摩地禮懺文,1,1,65,847,65,850,
ZH_1365,UN_1025,ZH_1365,大樂金剛不空真實三昧邪經般若波羅蜜多理趣釋,2,2,65,851,65,872,
ZH_1366,UN_1026,ZH_1366,般若波羅蜜多理趣經大樂不空三昧真實金剛薩埵菩薩等一十七聖大曼荼羅義述,1,1,65,873,65,875,
ZH_1367,UN_9261,ZH_1367,金剛頂瑜伽護摩儀軌,1,1,65,876,65,882,
ZH_1368,UN_9211,ZH_1368,陀羅尼門諸部要目,1,1,65,883,65,887,
ZH_1369,UN_9212,ZH_1369,都部陀羅尼目(別本),1,1,65,888,65,889,
ZH_1370,UN_1712,ZH_1370,大乘緣生論,1,1,65,890,65,897,
ZH_1371,UN_1103,ZH_1371,七俱�佛母所說准提陀羅尼經,1,1,65,898,65,909,
ZH_1372,UN_444,ZH_1372,大集大虛空藏菩薩所問經,8,8,65,910,65,969,
ZH_1373,UN_272,ZH_1373,仁王護國般若波羅蜜多經,2,2,65,970,65,988,
ZH_1374,UN_351,ZH_1374,大聖文殊師利菩薩佛刹功德莊嚴經,3,3,65,989,65,1018,
ZH_1375,UN_1016,ZH_1375,仁王護國般若波羅蜜多經陀羅尼念誦儀軌,1,1,65,1019,65,1035,
ZH_1376,UN_1022,ZH_1376,成就妙法蓮華經王瑜伽觀智儀軌,1,1,66,1,66,15,
ZH_1377,UN_776,ZH_1377,大乘密嚴經,3,3,66,16,66,53,
ZH_1378,UN_1211,ZH_1378,金剛頂超勝三界經說文殊五字真言勝相,1,1,66,54,66,55,
ZH_1379,UN_1213,ZH_1379,五字陀羅尼頌,1,1,66,56,66,60,
ZH_1380,UN_11531,ZH_1380,金剛頂勝初瑜伽經中略出大樂金剛薩埵念誦儀,1,1,66,61,66,67,
ZH_1381,UN_1152,ZH_1381,大樂金剛薩埵修行成就儀軌,1,1,66,68,66,76,
ZH_1382,UN_1301,ZH_1382,大藥叉女歡喜母並愛子成就法,1,1,66,77,66,84,
ZH_1383,UN_1191,ZH_1383,"普遍光明清淨熾盛如意寶印心無能勝大明王大隨求陀羅尼經(卷註:卷上,卷下)",2,2,66,85,66,108,
ZH_1384,UN_12541,ZH_1384,聖閻曼德迦威怒王立成大神驗念誦法,1,1,66,109,66,122,
ZH_1385,UN_1317,ZH_1385,文殊師利菩薩根本大教王金翅鳥王品,1,1,66,123,66,129,
ZH_1386,UN_1129,ZH_1386,不空[羅-維+絹]索毗盧遮那佛大灌頂光真言,1,1,66,130,66,131,
ZH_1387,UN_1266,ZH_1387,大威怒烏蒭澀麽儀軌經,1,1,66,132,66,139,
ZH_1388,UN_12961,ZH_1388,佛說摩利支天菩薩陀羅尼經,1,1,66,140,66,141,
ZH_1389,UN_12962,ZH_1389,佛說摩利支天經(別本),1,1,66,142,66,143,
ZH_1390,UN_12631,ZH_1390,聖迦抳忿怒金剛童子菩薩成就儀軌經,6,6,66,144,66,188,
ZH_1391,UN_671,ZH_1391,佛為優填王說王法政論經,1,1,66,189,66,195,
ZH_1392,UN_973,ZH_1392,金剛頂經一字頂輪王瑜伽一切時處念誦成佛儀軌,1,1,66,196,66,203,
ZH_1393,UN_761,ZH_1393,大方廣如來藏經,1,1,66,204,66,213,
ZH_1394,UN_1143,ZH_1394,佛說一髻尊陀羅尼經,1,1,66,214,66,222,
ZH_1395,UN_1318,ZH_1395,速疾立驗魔醯首羅天說阿尾奢法,1,1,66,223,66,225,
ZH_1396,UN_874,ZH_1396,大日經略攝念誦隨行法,1,1,66,226,66,227,
ZH_1397,UN_873,ZH_1397,大毗盧遮那成佛神變加持經略示七支念誦隨行法,1,1,66,228,66,230,
ZH_1398,UN_12102,ZH_1398,金剛頂經瑜伽文殊師利菩薩供養儀軌,1,1,66,231,66,239,
ZH_1399,UN_1214,ZH_1399,大聖曼殊室利童子五字瑜伽法,1,1,66,240,66,242,
ZH_1400,UN_593,ZH_1400,佛說木槵經,1,1,66,243,66,244,
ZH_1401,UN_1062,ZH_1401,金剛頂降三世大儀軌法王教中觀自在菩薩心真言一切如來蓮華大曼荼羅品,1,1,66,245,66,247,
ZH_1402,UN_1340,ZH_1402,文殊師利菩薩及諸仙所說吉凶時日善惡宿曜經,2,2,66,248,66,279,
ZH_1403,UN_949,ZH_1403,金剛頂經觀自在王如來修行法,1,1,66,280,66,283,
ZH_1404,UN_948,ZH_1404,金剛頂經瑜伽觀自在王如來修行法,1,1,66,284,66,290,
ZH_1405,UN_1735,ZH_1405,金剛頂瑜伽中發阿耨多羅三藐三菩提心論,1,1,66,291,66,296,
ZH_1406,UN_898,ZH_1406,瑜伽金剛頂經釋字母品,1,1,66,297,66,299,
ZH_1407,UN_1189,ZH_1407,修習般若波羅蜜菩薩觀行念誦儀軌,1,1,66,300,66,305,
ZH_1408,UN_965,ZH_1408,一字金輪王佛頂要略念誦法,1,1,66,306,66,308,
ZH_1409,UN_1249,ZH_1409,金剛頂瑜伽降三世成就極深密門,1,1,66,309,66,311,
ZH_1410,UN_1018,ZH_1410,仁王般若陀羅尼釋,1,1,66,312,66,316,
ZH_1411,UN_1051,ZH_1411,觀自在大悲成就瑜伽蓮華部念誦法門,1,1,66,317,66,324,
ZH_1412,UN_10101,ZH_1412,佛說大孔雀明王畫像壇場儀軌,1,1,66,325,66,328,
ZH_1413,UN_1239,ZH_1413,怒王念誦儀軌法品,1,1,66,329,66,337,
ZH_1414,UN_1295,ZH_1414,末利支提婆華鬘經,1,1,66,338,66,345,
ZH_1415,UN_1307,ZH_1415,大聖天歡喜雙身毗那夜迦法,1,1,66,346,66,348,
ZH_1416,UN_1118,ZH_1416,觀自在菩薩如意輪瑜伽,1,1,66,349,66,355,
ZH_1417,UN_1360,ZH_1417,瑜伽集要焰口施食儀,1,1,66,356,66,371,
ZH_1418,UN_979,ZH_1418,佛說熾盛光大威德消災吉祥陀羅尼經,1,1,66,372,66,374,
ZH_1420,UN_291,ZH_1420,大乘理趣六波羅蜜多經,10,10,66,380,66,477,
ZH_1421,UN_685,ZH_1421,大花嚴長者問佛那羅延力經,1,1,66,478,66,479,
ZH_1422,UN_3603,ZH_1422,十六大阿羅漢因果識見頌,1,1,66,480,66,484,
ZH_1424,UN_324,ZH_1424,大方廣佛華嚴經,40,40,66,489,66,811,
ZH_1425,UN_125,ZH_1425,佛說十力經,1,2,66,812,66,823,
ZH_1427,UN_126,ZH_1427,佛說佛十力經,1,1,66,824,66,825,
ZH_1428,UN_1020,ZH_1428,佛說迴向輪經,1,1,66,826,66,828,
ZH_1429,UN_318,ZH_1429,佛說十地經,9,9,66,829,66,899,
ZH_1430,UN_1019,ZH_1430,守護國界主陀羅尼經,10,10,66,900,66,991,
ZH_1431,UN_219,ZH_1431,大乘本生心地觀經,8,8,67,1,67,71,
ZH_1432,UN_12151,ZH_1432,大乘瑜伽金剛性海曼殊室利千臂千缽大教王經,10,10,67,74,67,174,
ZH_1433,UN_16,ZH_1433,佛說大生義經,1,1,67,175,67,180,
ZH_1434,UN_109,ZH_1434,佛說法印經,1,1,67,181,67,183,
ZH_1435,UN_727,ZH_1435,佛說未曾有正法經,6,6,67,184,67,222,
ZH_1436,UN_165,ZH_1436,佛說分別緣生經,1,1,67,223,67,225,
ZH_1437,UN_88,ZH_1437,佛說分別佈施經,1,1,67,226,67,229,
ZH_1438,UN_464,ZH_1438,佛說大集會正法經,5,5,67,230,67,264,
ZH_1439,UN_30,ZH_1439, 佛說園生樹經,1,1,67,265,67,267,
ZH_1440,UN_1075,ZH_1440,聖觀自在菩薩功德讃,1,1,67,268,67,270,
ZH_1441,UN_273,ZH_1441,佛說了義般若波羅蜜多經,1,1,67,271,67,273,
ZH_1442,UN_957,ZH_1442,佛說帝釋巖秘密成就儀軌,1,1,67,274,67,277,
ZH_1443,UN_666,ZH_1443,佛說勝軍王所問經,1,1,67,278,67,282,
ZH_1444,UN_903,ZH_1444,佛說一切如來金剛三業最上秘密大教王經,7,7,67,283,67,339,
ZH_1445,UN_1228,ZH_1445,佛說最勝妙吉祥本智最上秘密一切名義三摩地分,2,2,67,340,67,349,
ZH_1446,UN_1717,ZH_1446,諸教決定名議論,1,1,67,350,67,353,
ZH_1447,UN_860,ZH_1447,佛說大方廣未曾有經善巧方便品,1,1,67,354,67,357,
ZH_1448,UN_40,ZH_1448,佛說輪王七寶經,1,1,67,358,67,361,
ZH_1449,UN_254,ZH_1449,佛說佛母出生三法藏般若波羅蜜多經,25,25,67,362,67,523,
ZH_1450,UN_376,ZH_1450,佛說大方廣善巧方便經,4,4,67,524,67,547,
ZH_1451,UN_859,ZH_1451,佛說大乘不思議神通境界經,3,3,67,548,67,565,
ZH_1452,UN_853,ZH_1452,佛說發菩提心破諸魔經,2,2,67,566,67,575,
ZH_1453,UN_283,ZH_1453,佛說聖佛母般若波羅蜜多經,1,1,67,576,67,578,
ZH_1454,UN_153,ZH_1454,佛說給孤獨長者女得度因緣經,3,3,67,579,67,595,
ZH_1455,UN_13,ZH_1455,佛說大集法門經,2,2,67,596,67,608,
ZH_1456,UN_1728,ZH_1456,集諸法寶最上義論,2,2,67,609,67,618,
ZH_1457,UN_85,ZH_1457,佛說凈意優婆塞所問經,1,1,67,619,67,622,
ZH_1458,UN_1731,ZH_1458,菩提心離相論,1,1,67,623,67,628,
ZH_1459,UN_1644,ZH_1459,大乘破有論,1,1,67,629,67,631,
ZH_1461,UN_905,ZH_1461,佛說無二平等最上瑜伽大教王經,6,6,67,633,67,666,
ZH_1462,UN_1727,ZH_1462,集大乘相論,2,2,67,667,67,676,
ZH_1463,UN_1190,ZH_1463,佛說佛母般若波羅蜜多大明觀想儀軌,1,1,67,677,67,680,
ZH_1464,UN_500,ZH_1464,佛說光明童子因緣經,4,4,67,681,67,701,
ZH_1465,UN_754,ZH_1465,佛說入無分別法門經,1,1,67,702,67,705,
ZH_1466,UN_1424,ZH_1466,佛說寶帶陀羅尼經,1,1,67,706,67,711,
ZH_1467,UN_1645,ZH_1467,六十頌如理論,1,1,67,712,67,715,
ZH_1468,UN_1460,ZH_1468,佛說金身陀羅尼經,1,1,67,716,67,718,
ZH_1469,UN_904,ZH_1469,佛說金剛場莊嚴般若波羅蜜多教中一分,1,1,67,719,67,724,
ZH_1470,UN_1751,ZH_1470,佛吉祥德讃,3,3,67,725,67,737,
ZH_1471,UN_90,ZH_1471,佛說息諍因緣經,1,1,67,738,67,743,
ZH_1472,UN_1646,ZH_1472,大乘二十頌論,1,1,67,744,67,746,
ZH_1473,UN_123,ZH_1473,佛說醫喻經,1,1,67,747,67,748,
ZH_1474,UN_142,ZH_1474,佛說月喻經,1,1,67,749,67,750,
ZH_1476,UN_1734,ZH_1476,廣釋菩提心論,4,4,67,762,67,779,
ZH_1477,UN_405,ZH_1477,佛說如幻三摩地無量印法門經,3,3,67,780,67,793,
ZH_1478,UN_140,ZH_1478,佛說蟻喻經,1,1,67,794,67,796,
ZH_1479,UN_906,ZH_1479,一切秘密最上名義大教王議軌,2,2,67,797,67,805,
ZH_1480,UN_8,ZH_1480,佛說大堅固婆羅門緣起經,2,2,67,806,67,817,
ZH_1481,UN_901,ZH_1481,佛說秘密三昧大教王經,4,4,67,818,67,848,
ZH_1482,UN_1420,ZH_1482,佛說施一切無畏陀羅尼經,1,1,67,849,67,851,
ZH_1483,UN_275,ZH_1483,聖八千頌般若波羅密多一百八名真寶園義陀羅尼經,1,1,67,852,67,854,
ZH_1484,UN_1128,ZH_1484,佛說聖觀自在菩薩不空王秘密心陀羅尼經,1,1,67,855,67,861,
ZH_1487,UN_211,ZH_1487,佛說灌頂王喻經,1,1,67,889,67,891,
ZH_1488,UN_1746,ZH_1488,廣大發願頌,1,1,67,892,67,894,
ZH_1489,UN_902,ZH_1489,佛說秘密相經,3,3,67,895,67,908,
ZH_1490,UN_12,ZH_1490,佛說尼拘陀梵志經,2,2,67,909,67,918,
ZH_1491,UN_10,ZH_1491,佛說白衣金幢二婆羅門緣起經,3,3,67,919,67,931,
ZH_1492,UN_758,ZH_1492,金光明經,4,4,67,932,67,964,
ZH_1493,UN_900,ZH_1493,佛說一切如來真實攝大乘現證三昧大教王經,30,30,68,1,68,169,
ZH_1494,UN_233,ZH_1494,佛說福力太子因緣經,4,4,68,170,68,185,
ZH_1495,UN_363,ZH_1495,佛說無畏授所問大乘經,3,3,68,186,68,194,
ZH_1496,UN_225,ZH_1496,佛說頂生王因緣經,6,6,68,195,68,221,
ZH_1497,UN_120,ZH_1497,佛說勝義空經,1,1,68,222,68,224,
ZH_1498,UN_128,ZH_1498,佛說清淨心經,1,1,68,225,68,227,
ZH_1499,UN_150,ZH_1499,佛說五大施經,1,1,68,228,68,230,
ZH_1500,UN_110,ZH_1500,佛說隨勇尊者經,1,1,68,231,68,233,
ZH_1501,UN_1725,ZH_1501,大乘寶要義論,10,10,68,234,68,281,
ZH_1502,UN_996,ZH_1502,一切如來白傘蓋大佛頂陀羅尼,1,1,68,282,68,286,
ZH_1503,UN_997,ZH_1503,一切如來白傘蓋大佛頂陀羅尼,1,1,68,287,68,291,
ZH_1504,UN_285,ZH_1504,梵本般若波羅蜜多心經,1,1,68,292,68,292,
ZH_1505,UN_286,ZH_1505,梵本般若波羅蜜多心經,1,1,68,293,68,293,
ZH_1506,UN_1088,ZH_1506,聖千手千眼觀自在菩薩摩訶薩廣大圓滿無礙大悲心陀羅尼曰,1,1,68,294,68,294,
ZH_1507,UN_1090,ZH_1507,大悲心陀羅尼,1,1,68,295,68,295,
ZH_1508,UN_989,ZH_1508,尊勝佛頂真言修瑜伽法,2,2,68,296,68,307,
ZH_1509,UN_662,ZH_1509,佛說除蓋障菩薩所問經,20,20,68,308,68,397,
ZH_1510,UN_885,ZH_1510,金剛峯樓閣一切瑜伽瑜祗經,2,2,68,398,68,410,
ZH_1511,UN_2850,ZH_1511,熾盛光道場念誦儀,1,1,68,411,68,418,
ZH_1512,UN_1232,ZH_1512,妙吉祥平等秘密最上觀門大教王經,5,5,68,419,68,445,
ZH_1513,UN_1758,ZH_1513,佛說密跡力士大權神王經,1,1,68,446,68,455,
ZH_1514,UN_1194,ZH_1514,大隨求陀羅尼,1,1,68,456,68,459,
ZH_1515,UN_991,ZH_1515,佛頂尊勝陀羅尼,1,1,68,460,68,460,
ZH_1516,UN_1359,ZH_1516,瑜伽集要救阿難陀羅尼熖口儀軌經,1,1,68,461,68,467,
ZH_1517,UN_570,ZH_1517,佛說身毛喜豎經,3,3,68,468,68,483,
ZH_1518,UN_1583,ZH_1518,聖佛母般若波羅蜜多九頌精義論,2,2,68,484,68,490,
ZH_1519,UN_603,ZH_1519,佛說大乘大方廣佛冠經,2,2,68,491,68,497,
ZH_1520,UN_1565,ZH_1520,佛說八種長義功德經,1,1,68,498,68,499,
ZH_1521,UN_1465,ZH_1521,釋教最上乘秘密臧陀羅尼集,30,30,68,500,68,675,
ZH_1522,UN_442,ZH_1522,佛說海意菩薩所問淨印法門經,18,18,68,676,68,772,
ZH_1523,UN_1155,ZH_1523,金剛頂瑜伽他化自在天理趣會普賢修行念誦儀軌,1,1,68,773,68,777,
ZH_1524,UN_1637,ZH_1524,大乘中觀釋論,18,18,68,778,68,870,
ZH_1525,UN_3904,ZH_1525,一切佛菩薩名集,22,22,68,871,68,1030,
ZH_1526,UN_501,ZH_1526,金色童子因緣經,12,12,69,1,69,55,
ZH_1527,UN_910,ZH_1527,佛說大悲空智金剛大教王儀軌,5,5,69,56,69,71,
ZH_1528,UN_1607,ZH_1528,施設論,7,7,69,72,69,103,
ZH_1529,UN_290,ZH_1529,佛說開覺自性般若波羅蜜多經,4,4,69,104,69,123,
ZH_1530,UN_1122,ZH_1530,佛說如意輪蓮華心如來修行觀門儀,1,1,69,124,69,127,
ZH_1532,UN_1462,ZH_1532,金剛摧碎陀羅尼,1,1,69,133,69,133,
ZH_1533,UN_267,ZH_1533,金剛頂瑜伽理趣般若經,1,1,69,134,69,137,
ZH_1534,UN_1233,ZH_1534,妙吉祥平等瑜伽秘密觀身成佛儀軌,1,1,69,138,69,142,
ZH_1535,UN_344,ZH_1535,佛說如來不思議秘密大乘經,20,20,69,143,69,234,
ZH_1536,UN_611,ZH_1536,佛說佛名經,30,30,69,235,69,415,
ZH_1537,UN_348,ZH_1537,佛說大乘菩薩臧正法經,40,40,69,416,69,599,
ZH_1538,UN_893,ZH_1538,金剛頂經一切如來真實攝大乘現證大教王經,2,2,69,600,69,610,
ZH_1539,UN_1726,ZH_1539,大乘集菩薩學論,25,25,69,611,69,734,
ZH_1540,UN_387,ZH_1540,佛說大乘入諸佛境界智光明莊嚴經,5,5,69,735,69,757,
ZH_1541,UN_547,ZH_1541,十不善業道經,1,1,69,758,69,758,
ZH_1542,UN_546,ZH_1542,六趣輪迴經,1,1,69,759,69,762,
ZH_1543,UN_1702,ZH_1543,尼乾子問無我義經,1,1,69,763,69,764,
ZH_1544,UN_1757,ZH_1544,事師法五十頌,1,1,69,765,69,766,
ZH_1545,UN_1092,ZH_1545,大悲心陀羅尼修行念誦略儀,1,1,69,770,69,777,
ZH_1546,UN_2694,ZH_1546,大元帝師說根本一切有部出家授近圓羯磨儀範上,1,1,69,,69,,
ZH_1547,UN_2695,ZH_1547,大元帝師說根本一切有部苾芻習學畧法一,1,1,69,778,69,781,
ZH_1548,UN_1234,ZH_1548,妙吉祥平等觀門大教王經畧出護摩儀,1,1,69,782,69,784,
ZH_1549,UN_548,ZH_1549,諸法集要經,10,10,69,785,69,842,
ZH_1550,UN_1741,ZH_1550,福蓋正行所集經,12,12,69,843,69,883,
ZH_1551,UN_352,ZH_1551,父子合集經,20,20,69,884,69,979,
ZH_1552,UN_2010,ZH_1552,大方廣佛和華嚴經合論,120,120,70,1,70,1007,
ZH_1553,UN_999,ZH_1553,佛說大白傘蓋總持陀羅尼經,1,1,71,1,71,4,
ZH_1554,UN_998,ZH_1554,佛頂大白傘蓋陀羅尼經,1,1,71,5,71,6,
ZH_1555,UN_1231,ZH_1555,唐言誦聖妙吉祥真實名,1,1,71,8,71,16,
ZH_1556,UN_1238,ZH_1556,聖者文殊師利發菩提心願文,1,1,71,17,71,17,
ZH_1557,UN_1704,ZH_1557,彰所知論,2,2,71,18,71,29,
ZH_1558,UN_3042,ZH_1558,初學記,1,1,71,31,71,39,
ZH_1559,UN_3043,ZH_1559,正行集,1,1,71,40,71,41,
ZH_1560,UN_1463,ZH_1560,佛說壞相金剛陀羅尼經,1,1,71,42,71,43,
ZH_1561,UN_1230,ZH_1561,佛說文殊菩薩最勝真實名義經,1,1,71,44,71,48,
ZH_1562,UN_942,ZH_1562,藥師琉璃光七佛本願功德經念誦儀軌,2,2,71,49,71,58,
ZH_1563,UN_943,ZH_1563,藥師琉璃光七佛本願功德經念誦儀軌供養法,1,1,71,59,71,65,
ZH_1565,UN_2854,ZH_1565,密呪圓因往生集,1,1,71,77,71,90,
ZH_1566,UN_2853,ZH_1566,顯密圓通成佛心要集,2,2,71,91,100,217,
ZH_1568,UN_1085,ZH_1568,梵本大悲神咒,1,1,71,161,71,163,
ZH_1569,UN_3888,ZH_1569,法苑珠林,100,100,71,163,72,741,
ZH_1570,UN_3703,ZH_1570,傳燈玉英集,15,15,72,,72,849,
ZH_1571,UN_3957,ZH_1571,景�天竺字源,7,7,72,850,72,930,
ZH_1572,UN_3974,ZH_1572,天聖釋教總錄,3,3,72,,72,947,
ZH_1573,UN_3828,ZH_1573,元至元辨偽錄,5,5,73,1,73,35,
ZH_1574,UN_3855,ZH_1574,圓覺道場修證儀,18,18,30,36,73,218,
ZH_1575,UN_3704,ZH_1575,天聖廣燈錄,30,30,73,219,73,407,
ZH_1577,UN_3973,ZH_1577,大中祥符法寶錄,22,22,73,,73,,
ZH_1578,UN_3975,ZH_1578,景祐新修法寶錄,22,22,73,524,73,,
ZH_1579,UN_3699,ZH_1579,雙峯山曹侯溪寶林傳,10,10,73,601,73,,
ZH_1580,UN_3911,ZH_1580,禦製秘藏詮,30,30,73,676,73,844,
ZH_1581,UN_3912,ZH_1581,禦製佛賦,2,2,73,845,73,853,
ZH_1582,UN_3913,ZH_1582,禦製詮源歌,1,1,73,854,73,856,
ZH_1583,UN_3914,ZH_1583,禦製蓮花心輪廻文偈頌,25,25,73,972,73,971,
ZH_1584,UN_3915,ZH_1584,禦製逍遙詠,11,11,73,973,73,1021,
ZH_1585,UN_3702,ZH_1585,景德傳燈錄,30,30,74,6,74,395,
ZH_1586,UN_3705,ZH_1586,建中靖國績燈錄,30,30,74,403,74,671,
ZH_1587,UN_3719,ZH_1587,績傳燈錄,36,36,74,672,74,993,
ZH_1588,UN_3707,ZH_1588,嘉泰普燈錄,30,30,75,1,75,266,
ZH_1589,UN_3714,ZH_1589,五燈會元目錄,57,57,75,305,75,932,
ZH_1591,UN_3916,ZH_1591,禦製緣識,5,5,75,933,75,963,
ZH_1592,UN_732,ZH_1592,佛說大乘智印經,5,5,76,1,76,27,
ZH_1593,UN_466,ZH_1593,佛說大乘僧伽吒法義經,7,7,76,,76,42,
ZH_1594,UN_1555,ZH_1594,佛說清淨毗奈耶最上大乘經,3,3,76,43,76,,
ZH_1595,UN_753,ZH_1595,佛說大乘隨轉宣說諸法經,3,3,76,52,76,63,
ZH_1596,UN_682,ZH_1596,佛說巨力長者所問大乘經,3,3,76,64,76,77,
ZH_1597,UN_575,ZH_1597,佛說法乘義決定經,3,3,76,78,76,87,
ZH_1598,UN_1229,ZH_1598,文殊所說最勝名義經,2,2,76,88,76,94,
ZH_1599,UN_220,ZH_1599,菩薩本生鬘論,16,16,76,95,76,189,
ZH_1600,UN_3008,ZH_1600,宗鏡錄,100,100,76,190,76,817,
ZH_1601,UN_2994,ZH_1601,六祖大師法寶壇經,1,1,76,818,76,832,
ZH_1602,UN_2993,ZH_1602,六祖大師法寶壇經,1,1,76,833,76,849,
ZH_1603,UN_3505,ZH_1603,明覺禪師語錄,6,6,76,850,76,920,
ZH_1604,UN_3120,ZH_1604,圓悟佛果禪師語錄,17,17,76,921,77,115,
ZH_1605,UN_3088,ZH_1605,黃檗山斷際法師傳心法要,1,1,77,116,77,123,
ZH_1607,UN_3127,ZH_1607,大慧普覺禪師語錄,30,30,77,129,77,342,
ZH_1608,UN_3129,ZH_1608,大慧普覺禪師宗門武庫,1,1,77,343,77,354,
ZH_1609,UN_3122,ZH_1609,雪堂行和尚拾遺錄,1,1,77,355,77,359,
ZH_1610,UN_3130,ZH_1610,大慧普覺禪師年譜,1,1,77,360,77,375,
ZH_1611,UN_3553,ZH_1611,宗門統要續集,20,20,77,376,77,614,
ZH_1613,UN_30731,ZH_1613,古尊宿語錄,48,48,77,615,77,980,
ZH_1614,UN_30732,ZH_1614,古尊宿語錄（別本）,48,48,78,1,78,294,
ZH_1615,UN_3826,ZH_1615,輔教篇,3,3,78,295,78,313,
ZH_1616,UN_37081,ZH_1616,傳法正宗記,9,9,78,314,78,399,
ZH_1617,UN_37083,ZH_1617,傳法正宗論,2,2,78,400,78,416,
ZH_1618,UN_37082,ZH_1618,傳法正宗定祖圖,2,2,78,417,78,430,
ZH_1619,UN_3203,ZH_1619,天目中峰和尚廣錄,30,30,78,431,78,605,
ZH_1621,UN_3004,ZH_1621,永嘉集,1,1,78,606,78,619,
ZH_1622,UN_3561,ZH_1622,永嘉證道歌,1,1,78,620,78,621,
ZH_1623,UN_35341,ZH_1623,禪宗頌古聯珠通集,21,21,78,622,78,854,
ZH_1624,UN_35342,ZH_1624,禪宗頌古聯珠通集（別本）,40,40,78,855,78,1079,
ZH_1625,UN_3140,ZH_1625,慧文正辯佛日普照元叟端襌師語録,4,4,79,1,79,52,
ZH_1626,UN_3142,ZH_1626,佛日普照慧辯楚石襌師語録,16,16,79,53,79,222,
ZH_1627,UN_3026,ZH_1627,禪林寶訓,4,4,79,223,79,262,
ZH_1628,UN_3721,ZH_1628,襌宗正脈,20,20,79,263,79,555,
ZH_1629,UN_3829,ZH_1629,三教平心論,2,2,79,556,79,676,
ZH_1630,UN_2572,ZH_1630,晉僧肇法師寳藏,1,1,79,576,79,586,
ZH_1631,UN_3824,ZH_1631,護法論,1,1,79,587,79,602,
ZH_1632,UN_3525,ZH_1632,敕修百丈清規,8,8,79,603,79,683,
ZH_1633,UN_3021,ZH_1633,緇門警訓,10,10,79,684,79,774,
ZH_1634,UN_3825,ZH_1634,鐔津文集,19,19,79,775,79,944,
ZH_1635,UN_3007,ZH_1635,禪源諸詮集,4,4,80,1,80,33,
ZH_1636,UN_3579,ZH_1636,高麗國普照禪師修心訣,1,1,80,34,80,40,
ZH_1637,UN_3578,ZH_1637,真心直説,1,1,80,41,80,52,
ZH_1638,UN_3025,ZH_1638,禪宗決疑集,1,1,80,53,80,63,
ZH_1639,UN_2915,ZH_1639,廬山蓮宗寳鑑,10,10,80,64,80,144,
ZH_1640,UN_3011,ZH_1640,永明智覺襌師唯心訣·智訣禪師定慧相資歌·警世,1,1,80,145,80,152,
ZH_1641,UN_3232,ZH_1641,龍池幻有禪師語録,10,10,80,153,80,272,
ZH_1642,UN_3242,ZH_1642,天隠禪師語録,20,20,80,273,80,439,
ZH_1643,UN_3241,ZH_1643,天隠和尚語（別本）,15,15,80,440,80,537,
ZH_1644,UN_3239,ZH_1644,密雲禪師語録,10,10,80,538,80,646,
ZH_1645,UN_3238,ZH_1645,密雲禪師語録（別本）,12,12,80,647,80,724,
ZH_1646,UN_3240,ZH_1646,雪嶠禪師語録,10,10,80,725,80,820,
ZH_1647,UN_3263,ZH_1647,大覺普濟能仁玉琳琇國師語録,7,7,80,832,80,922,
ZH_1648,UN_3319,ZH_1648,明道正覚茚溪森禪師語録,3,3,80,923,80,957,
ZH_1649,UN_3251,ZH_1649,天童弘覺忞禪師語錄,20,20,81,1,81,164,
ZH_1650,UN_3265,ZH_1650,南嶽山茨際禪師語錄,4,4,81,165,81,209,
ZH_1651,UN_3364,ZH_1651,明覺聰禪師語錄,20,20,81,210,81,385,
ZH_1652,UN_3469,ZH_1652,長慶宗寶獨禪師語錄,6,6,81,386,81,443,
ZH_1653,UN_3079,ZH_1653,禦選語錄,40,40,81,444,81,891,
ZH_1654,UN_3009,ZH_1654,禦錄宗鏡大綱,20,20,81,892,81,1058,
ZH_1655,UN_3900,ZH_1655,禦錄經海一滴,20,20,82,1,82,212,
ZH_1656,UN_3012,ZH_1656,永明心賦註,4,4,82,213,82,265,
ZH_1657,UN_3537,ZH_1657,佛果圜悟禪師碧巖集,10,10,82,266,82,392,
